source,indicator_code,indicator_name,unit,country,year,value
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2005,-2.95098042488098
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2006,-2.61032475233078
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2007,-2.6336956262588602
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2008,-2.62152533531188
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2009,-2.60956236124039
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2010,-2.63720096349717
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2011,-2.44743225574494
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2012,-2.3065181851387098
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2013,-2.11394942998886
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2014,-2.0302871465682903
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2015,-2.13819817304611
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2016,-1.52858185768127
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2017,-1.62706152796745
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2018,-1.7686829686164898
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2019,-1.82861486673355
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2020,-2.02564145326614
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2021,-2.49188946485519
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2022,-2.13965269327164
World Bank WDI/WGI CSV download,RL.EST,Rule of law,WGI estimate,MMR,2023,-1.13185859918594
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,1996,-3.21286054849624
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,1998,-3.2613431096077
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2000,-3.46767933368683
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2002,-3.42180454730988
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2003,-3.5393238306045602
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2004,-3.6085088968276997
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2005,-3.68254837989808
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2006,-3.79656009674072
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2007,-3.7629358530044597
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2008,-3.7535646438598698
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2009,-3.69335520267486
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2010,-3.51458685398102
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2011,-3.14437727928162
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2012,-2.7542028665542597
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2013,-2.48483060598373
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2014,-2.2848527789115898
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2015,-2.0723901391029402
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2016,-1.3543903529644
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2017,-1.47011563777924
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2018,-1.53217192292213
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2019,-1.45726303458214
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2020,-1.5969777762889898
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2021,-2.81990629434586
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2022,-2.53420110940933
World Bank WDI/WGI CSV download,VA.EST,Voice and accountability,WGI estimate,MMR,2023,-1.2905190229415902
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1789,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1790,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1791,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1792,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1793,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1794,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1795,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1796,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1797,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1798,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1799,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1800,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1801,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1802,0.759
