source,indicator_code,indicator_name,unit,country,year,value
IMF DataMapper API,GGXCNL_NGDP,General government net lending/borrowing,% of GDP,MMR,2021,-2.2
IMF DataMapper API,GGXCNL_NGDP,General government net lending/borrowing,% of GDP,MMR,2022,-2.8
IMF DataMapper API,GGXCNL_NGDP,General government net lending/borrowing,% of GDP,MMR,2023,-2.8
IMF DataMapper API,GGXCNL_NGDP,General government net lending/borrowing,% of GDP,MMR,2024,-4.1
IMF DataMapper API,GGXCNL_NGDP,General government net lending/borrowing,% of GDP,MMR,2025,-4.9
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2013,3.0
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2014,3.5
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2015,3.5
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2016,3.5
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2017,3.5
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2018,3.5
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2019,3.5
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2020,3.5
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2021,2.5
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2022,2.5
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2023,2.5
World Bank Indicators API,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management,1=low to 6=high,MMR,2024,2.5
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2013,2.5
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2014,3.0
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2015,2.5
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2016,2.5
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2017,2.5
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2018,2.5
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2019,2.5
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2020,2.5
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2021,2.0
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2022,2.0
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2023,2.0
World Bank Indicators API,IQ.CPA.PADM.XQ,CPIA quality of public administration,1=low to 6=high,MMR,2024,2.0
World Bank Indicators API,IQ.SPI.OVRL,Statistical performance overall score,score 0-100,MMR,2016,44.09
World Bank Indicators API,IQ.SPI.OVRL,Statistical performance overall score,score 0-100,MMR,2017,53.8825
World Bank Indicators API,IQ.SPI.OVRL,Statistical performance overall score,score 0-100,MMR,2018,60.9366666666667
World Bank Indicators API,IQ.SPI.OVRL,Statistical performance overall score,score 0-100,MMR,2019,63.7629166666666
World Bank Indicators API,IQ.SPI.OVRL,Statistical performance overall score,score 0-100,MMR,2020,65.3875
World Bank Indicators API,IQ.SPI.OVRL,Statistical performance overall score,score 0-100,MMR,2021,65.4308333333333
World Bank Indicators API,IQ.SPI.OVRL,Statistical performance overall score,score 0-100,MMR,2022,65.9358333333333
World Bank Indicators API,IQ.SPI.OVRL,Statistical performance overall score,score 0-100,MMR,2023,64.8895833333333
World Bank Indicators API,IQ.SPI.OVRL,Statistical performance overall score,score 0-100,MMR,2024,64.52125
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,Internet users,% of population,MMR,1999,0.000152
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,Internet users,% of population,MMR,2001,0.000289277380848561
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,Internet users,% of population,MMR,2002,0.00042649350636189
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,Internet users,% of population,MMR,2003,0.0240641491408465
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,Internet users,% of population,MMR,2004,0.024337392002823
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,Internet users,% of population,MMR,2005,0.065200001
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,Internet users,% of population,MMR,2006,0.18204833106115
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,Internet users,% of population,MMR,2007,0.217128445069958
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,Internet users,% of population,MMR,2008,0.22
World Bank WDI/WGI CSV download,IT.NET.USER.ZS,Internet users,% of population,MMR,2009,0.219999999
